step,loss,loss_recon,lr_model
29860,0.16147,0.0,2.79e-06
29880,0.1627,0.0,2.79e-06
29900,0.15447,0.0,2.79e-06
29920,0.14716,0.0,2.79e-06
29940,0.16205,0.0,2.79e-06
29960,0.15412,0.0,2.79e-06
29980,0.14744,0.0,2.79e-06
30000,0.16715,0.0,2.79e-06
30020,0.15134,0.0,2.78e-06
30040,0.15323,0.0,2.78e-06
30060,0.15799,0.0,2.78e-06
30080,0.14792,0.0,2.78e-06
30100,0.14592,0.0,2.78e-06
30120,0.15883,0.0,2.78e-06
30140,0.16986,0.0,2.78e-06
30160,0.14677,0.0,2.78e-06
30180,0.15603,0.0,2.78e-06
30200,0.1586,0.0,2.78e-06
30220,0.15111,0.0,2.78e-06
30240,0.16023,0.0,2.78e-06
30260,0.16737,0.0,2.78e-06
30280,0.1679,0.0,2.78e-06
30300,0.15666,0.0,2.78e-06
30320,0.15375,0.0,2.78e-06
30340,0.14901,0.0,2.78e-06
30360,0.15436,0.0,2.78e-06
30380,0.16313,0.0,2.78e-06
30400,0.17411,0.0,2.78e-06
30420,0.15939,0.0,2.78e-06
30440,0.15089,0.0,2.78e-06
30460,0.15584,0.0,2.78e-06
30480,0.15238,0.0,2.78e-06
30500,0.15318,0.0,2.78e-06
30520,0.1511,0.0,2.78e-06
30540,0.15699,0.0,2.78e-06
30560,0.15839,0.0,2.78e-06
30580,0.15751,0.0,2.78e-06
30600,0.15786,0.0,2.78e-06
30620,0.17268,0.0,2.77e-06
30640,0.15634,0.0,2.77e-06
30660,0.14851,0.0,2.77e-06
30680,0.16236,0.0,2.77e-06
30700,0.15266,0.0,2.77e-06
30720,0.15037,0.0,2.77e-06
30740,0.16085,0.0,2.77e-06
30760,0.15095,0.0,2.77e-06
30780,0.15099,0.0,2.77e-06
30800,0.15929,0.0,2.77e-06
30820,0.15992,0.0,2.77e-06
30840,0.14494,0.0,2.77e-06
30860,0.14713,0.0,2.77e-06
30880,0.17517,0.0,2.77e-06
30900,0.14444,0.0,2.77e-06
30920,0.16313,0.0,2.77e-06
30940,0.16584,0.0,2.77e-06
30960,0.15668,0.0,2.77e-06
30980,0.15872,0.0,2.77e-06
31000,0.13834,0.0,2.77e-06
31020,0.15697,0.0,2.77e-06
31040,0.15543,0.0,2.77e-06
31060,0.16413,0.0,2.77e-06
31080,0.14808,0.0,2.77e-06
31100,0.15331,0.0,2.77e-06
31120,0.15522,0.0,2.77e-06
31140,0.14813,0.0,2.77e-06
31160,0.1629,0.0,2.77e-06
31180,0.15046,0.0,2.77e-06
31200,0.14116,0.0,2.76e-06
31220,0.15568,0.0,2.76e-06
31240,0.15396,0.0,2.76e-06
31260,0.16654,0.0,2.76e-06
31280,0.17662,0.0,2.76e-06
31300,0.16168,0.0,2.76e-06
31320,0.14432,0.0,2.76e-06
31340,0.14133,0.0,2.76e-06
31360,0.16011,0.0,2.76e-06
31380,0.16587,0.0,2.76e-06
31400,0.16653,0.0,2.76e-06
31420,0.15918,0.0,2.76e-06
31440,0.12969,0.0,2.76e-06
31460,0.14816,0.0,2.76e-06
31480,0.1536,0.0,2.76e-06
31500,0.14598,0.0,2.76e-06
31520,0.15458,0.0,2.76e-06
31540,0.15532,0.0,2.76e-06
31560,0.14163,0.0,2.76e-06
31580,0.1645,0.0,2.76e-06
31600,0.14093,0.0,2.76e-06
31620,0.13166,0.0,2.76e-06
31640,0.14901,0.0,2.76e-06
31660,0.15155,0.0,2.76e-06
31680,0.15427,0.0,2.76e-06
31700,0.16644,0.0,2.76e-06
31720,0.14983,0.0,2.76e-06
31740,0.16143,0.0,2.76e-06
31760,0.15898,0.0,2.75e-06
31780,0.14829,0.0,2.75e-06
31800,0.14988,0.0,2.75e-06
31820,0.15589,0.0,2.75e-06
31840,0.14843,0.0,2.75e-06
31860,0.16672,0.0,2.75e-06
31880,0.16788,0.0,2.75e-06
31900,0.15762,0.0,2.75e-06
31920,0.15509,0.0,2.75e-06
31940,0.15432,0.0,2.75e-06
31960,0.1667,0.0,2.75e-06
31980,0.15274,0.0,2.75e-06
32000,0.15349,0.0,2.75e-06
32020,0.17245,0.0,2.75e-06
32040,0.16935,0.0,2.75e-06
32060,0.16799,0.0,2.75e-06
32080,0.14953,0.0,2.75e-06
32100,0.14336,0.0,2.75e-06
32120,0.14613,0.0,2.75e-06
32140,0.15787,0.0,2.75e-06
32160,0.15337,0.0,2.75e-06
32180,0.15664,0.0,2.75e-06
32200,0.14377,0.0,2.75e-06
32220,0.15647,0.0,2.75e-06
32240,0.15491,0.0,2.75e-06
32260,0.14273,0.0,2.75e-06
32280,0.15167,0.0,2.75e-06
32300,0.14101,0.0,2.75e-06
32320,0.1655,0.0,2.74e-06
32340,0.16364,0.0,2.74e-06
32360,0.15393,0.0,2.74e-06
32380,0.15716,0.0,2.74e-06
32400,0.1503,0.0,2.74e-06
32420,0.15242,0.0,2.74e-06
32440,0.15068,0.0,2.74e-06
32460,0.15507,0.0,2.74e-06
32480,0.15437,0.0,2.74e-06
32500,0.17295,0.0,2.74e-06
32520,0.14198,0.0,2.74e-06
32540,0.14692,0.0,2.74e-06
32560,0.16459,0.0,2.74e-06
32580,0.1708,0.0,2.74e-06
32600,0.14736,0.0,2.74e-06
32620,0.16491,0.0,2.74e-06
32640,0.15831,0.0,2.74e-06
32660,0.15244,0.0,2.74e-06
32680,0.17188,0.0,2.74e-06
32700,0.16143,0.0,2.74e-06
32720,0.15613,0.0,2.74e-06
32740,0.15804,0.0,2.74e-06
32760,0.16901,0.0,2.74e-06
32780,0.14658,0.0,2.74e-06
32800,0.14619,0.0,2.74e-06
32820,0.14654,0.0,2.74e-06
32840,0.17227,0.0,2.74e-06
32860,0.18193,0.0,2.73e-06
32880,0.17224,0.0,2.73e-06
32900,0.15139,0.0,2.73e-06
32920,0.13845,0.0,2.73e-06
32940,0.17991,0.0,2.73e-06
32960,0.16313,0.0,2.73e-06
32980,0.16503,0.0,2.73e-06
33000,0.16117,0.0,2.73e-06
33020,0.15962,0.0,2.73e-06
33040,0.15453,0.0,2.73e-06
33060,0.1488,0.0,2.73e-06
33080,0.15953,0.0,2.73e-06
33100,0.16614,0.0,2.73e-06
33120,0.15049,0.0,2.73e-06
33140,0.1526,0.0,2.73e-06
33160,0.15696,0.0,2.73e-06
33180,0.15949,0.0,2.73e-06
33200,0.16962,0.0,2.73e-06
33220,0.1597,0.0,2.73e-06
33240,0.15735,0.0,2.73e-06
33260,0.16385,0.0,2.73e-06
33280,0.16692,0.0,2.73e-06
33300,0.1374,0.0,2.73e-06
33320,0.13901,0.0,2.73e-06
33340,0.1456,0.0,2.73e-06
33360,0.14628,0.0,2.73e-06
33380,0.147,0.0,2.73e-06
33400,0.15536,0.0,2.72e-06
33420,0.1615,0.0,2.72e-06
33440,0.14991,0.0,2.72e-06
33460,0.14752,0.0,2.72e-06
33480,0.15151,0.0,2.72e-06
33500,0.15781,0.0,2.72e-06
33520,0.15364,0.0,2.72e-06
33540,0.15581,0.0,2.72e-06
33560,0.15727,0.0,2.72e-06
33580,0.18394,0.0,2.72e-06
33600,0.16312,0.0,2.72e-06
33620,0.17277,0.0,2.72e-06
33640,0.15273,0.0,2.72e-06
33660,0.1626,0.0,2.72e-06
33680,0.15443,0.0,2.72e-06
33700,0.15802,0.0,2.72e-06
33720,0.15833,0.0,2.72e-06
33740,0.16511,0.0,2.72e-06
33760,0.1722,0.0,2.72e-06
33780,0.16237,0.0,2.72e-06
33800,0.15753,0.0,2.72e-06
33820,0.14525,0.0,2.72e-06
33840,0.14301,0.0,2.72e-06
33860,0.15744,0.0,2.72e-06
33880,0.16049,0.0,2.72e-06
33900,0.15976,0.0,2.72e-06
33920,0.14517,0.0,2.72e-06
33940,0.15487,0.0,2.71e-06
33960,0.15214,0.0,2.71e-06
33980,0.1573,0.0,2.71e-06
34000,0.15659,0.0,2.71e-06
34020,0.17349,0.0,2.71e-06
34040,0.15699,0.0,2.71e-06
34060,0.1495,0.0,2.71e-06
34080,0.15128,0.0,2.71e-06
34100,0.15562,0.0,2.71e-06
34120,0.15425,0.0,2.71e-06
34140,0.14311,0.0,2.71e-06
34160,0.14464,0.0,2.71e-06
34180,0.14279,0.0,2.71e-06
34200,0.13823,0.0,2.71e-06
34220,0.14036,0.0,2.71e-06
34240,0.15179,0.0,2.71e-06
34260,0.15303,0.0,2.71e-06
34280,0.1619,0.0,2.71e-06
34300,0.15844,0.0,2.71e-06
34320,0.15767,0.0,2.71e-06
34340,0.15692,0.0,2.71e-06
34360,0.16972,0.0,2.71e-06
34380,0.15107,0.0,2.71e-06
34400,0.15371,0.0,2.71e-06
34420,0.16667,0.0,2.71e-06
34440,0.1731,0.0,2.71e-06
34460,0.16711,0.0,2.7e-06
34480,0.15965,0.0,2.7e-06
34500,0.16042,0.0,2.7e-06
34520,0.16302,0.0,2.7e-06
34540,0.17524,0.0,2.7e-06
34560,0.15918,0.0,2.7e-06
34580,0.15997,0.0,2.7e-06
34600,0.13879,0.0,2.7e-06
34620,0.15783,0.0,2.7e-06
34640,0.17563,0.0,2.7e-06
34660,0.15393,0.0,2.7e-06
34680,0.15982,0.0,2.7e-06
34700,0.16813,0.0,2.7e-06
34720,0.15865,0.0,2.7e-06
34740,0.16903,0.0,2.7e-06
34760,0.16473,0.0,2.7e-06
34780,0.1655,0.0,2.7e-06
34800,0.14648,0.0,2.7e-06
34820,0.14489,0.0,2.7e-06
34840,0.15765,0.0,2.7e-06
34860,0.15065,0.0,2.7e-06
34880,0.15792,0.0,2.7e-06
34900,0.14625,0.0,2.7e-06
34920,0.15602,0.0,2.7e-06
34940,0.1361,0.0,2.7e-06
34960,0.15936,0.0,2.69e-06
34980,0.15011,0.0,2.69e-06
35000,0.15871,0.0,2.69e-06
35020,0.15574,0.0,2.69e-06
35040,0.13475,0.0,2.69e-06
35060,0.14591,0.0,2.69e-06
35080,0.15382,0.0,2.69e-06
35100,0.16204,0.0,2.69e-06
35120,0.16482,0.0,2.69e-06
35140,0.15907,0.0,2.69e-06
35160,0.15608,0.0,2.69e-06
35180,0.15404,0.0,2.69e-06
35200,0.15872,0.0,2.69e-06
35220,0.1525,0.0,2.69e-06
35240,0.15528,0.0,2.69e-06
35260,0.15114,0.0,2.69e-06
35280,0.15264,0.0,2.69e-06
35300,0.16418,0.0,2.69e-06
35320,0.15058,0.0,2.69e-06
35340,0.15721,0.0,2.69e-06
35360,0.15852,0.0,2.69e-06
35380,0.15381,0.0,2.69e-06
35400,0.14203,0.0,2.69e-06
35420,0.14197,0.0,2.69e-06
35440,0.15609,0.0,2.69e-06
35460,0.16347,0.0,2.69e-06
35480,0.15513,0.0,2.68e-06
35500,0.16184,0.0,2.68e-06
35520,0.15642,0.0,2.68e-06
35540,0.15135,0.0,2.68e-06
35560,0.1423,0.0,2.68e-06
35580,0.1432,0.0,2.68e-06
35600,0.1626,0.0,2.68e-06
35620,0.14668,0.0,2.68e-06
35640,0.15714,0.0,2.68e-06
35660,0.17279,0.0,2.68e-06
35680,0.15674,0.0,2.68e-06
35700,0.15785,0.0,2.68e-06
35720,0.16309,0.0,2.68e-06
35740,0.1479,0.0,2.68e-06
35760,0.15581,0.0,2.68e-06
35780,0.16526,0.0,2.68e-06
35800,0.16969,0.0,2.68e-06
35820,0.15898,0.0,2.68e-06
35840,0.14383,0.0,2.68e-06
35860,0.1545,0.0,2.68e-06
35880,0.15525,0.0,2.68e-06
35900,0.16319,0.0,2.68e-06
35920,0.15409,0.0,2.68e-06
35940,0.15459,0.0,2.68e-06
35960,0.1598,0.0,2.67e-06
35980,0.1604,0.0,2.67e-06
36000,0.16345,0.0,2.67e-06
36020,0.16398,0.0,2.67e-06
36040,0.15722,0.0,2.67e-06
36060,0.16821,0.0,2.67e-06
36080,0.15269,0.0,2.67e-06
36100,0.16332,0.0,2.67e-06
36120,0.15215,0.0,2.67e-06
36140,0.15543,0.0,2.67e-06
36160,0.1661,0.0,2.67e-06
36180,0.14948,0.0,2.67e-06
36200,0.14772,0.0,2.67e-06
36220,0.15115,0.0,2.67e-06
36240,0.15435,0.0,2.67e-06
36260,0.16356,0.0,2.67e-06
36280,0.15931,0.0,2.67e-06
36300,0.15655,0.0,2.67e-06
36320,0.15781,0.0,2.67e-06
36340,0.15942,0.0,2.67e-06
36360,0.15054,0.0,2.67e-06
36380,0.14885,0.0,2.67e-06
36400,0.16497,0.0,2.67e-06
36420,0.16588,0.0,2.67e-06
36440,0.16305,0.0,2.67e-06
36460,0.15512,0.0,2.66e-06
36480,0.15132,0.0,2.66e-06
36500,0.15981,0.0,2.66e-06
36520,0.16389,0.0,2.66e-06
36540,0.16007,0.0,2.66e-06
36560,0.16782,0.0,2.66e-06
36580,0.17012,0.0,2.66e-06
36600,0.1597,0.0,2.66e-06
36620,0.15209,0.0,2.66e-06
36640,0.14875,0.0,2.66e-06
36660,0.15881,0.0,2.66e-06
36680,0.15842,0.0,2.66e-06
36700,0.14884,0.0,2.66e-06
36720,0.15494,0.0,2.66e-06
36740,0.15592,0.0,2.66e-06
36760,0.18182,0.0,2.66e-06
36780,0.17043,0.0,2.66e-06
36800,0.15099,0.0,2.66e-06
36820,0.15385,0.0,2.66e-06
36840,0.15469,0.0,2.66e-06
36860,0.14843,0.0,2.66e-06
36880,0.14935,0.0,2.66e-06
36900,0.15777,0.0,2.66e-06
36920,0.13775,0.0,2.66e-06
36940,0.15638,0.0,2.65e-06
36960,0.14749,0.0,2.65e-06
36980,0.16013,0.0,2.65e-06
37000,0.17465,0.0,2.65e-06
37020,0.16128,0.0,2.65e-06
37040,0.15104,0.0,2.65e-06
37060,0.14057,0.0,2.65e-06
37080,0.15427,0.0,2.65e-06
37100,0.15475,0.0,2.65e-06
37120,0.154,0.0,2.65e-06
37140,0.15832,0.0,2.65e-06
37160,0.15347,0.0,2.65e-06
37180,0.16933,0.0,2.65e-06
37200,0.15245,0.0,2.65e-06
37220,0.15161,0.0,2.65e-06
37240,0.14086,0.0,2.65e-06
37260,0.1546,0.0,2.65e-06
37280,0.16489,0.0,2.65e-06
37300,0.16063,0.0,2.65e-06
37320,0.15762,0.0,2.65e-06
37340,0.15982,0.0,2.65e-06
37360,0.15987,0.0,2.65e-06
37380,0.15814,0.0,2.65e-06
37400,0.16096,0.0,2.65e-06
37420,0.15944,0.0,2.64e-06
37440,0.15536,0.0,2.64e-06
37460,0.16245,0.0,2.64e-06
37480,0.15604,0.0,2.64e-06
37500,0.15268,0.0,2.64e-06
37520,0.16009,0.0,2.64e-06
37540,0.15454,0.0,2.64e-06
37560,0.15455,0.0,2.64e-06
37580,0.14762,0.0,2.64e-06
37600,0.16232,0.0,2.64e-06
37620,0.14974,0.0,2.64e-06
37640,0.15751,0.0,2.64e-06
37660,0.15821,0.0,2.64e-06
37680,0.15349,0.0,2.64e-06
37700,0.17088,0.0,2.64e-06
37720,0.16891,0.0,2.64e-06
37740,0.15676,0.0,2.64e-06
37760,0.15803,0.0,2.64e-06
37780,0.16462,0.0,2.64e-06
37800,0.1659,0.0,2.64e-06
37820,0.16153,0.0,2.64e-06
37840,0.16393,0.0,2.64e-06
37860,0.15943,0.0,2.64e-06
37880,0.17192,0.0,2.64e-06
37900,0.17171,0.0,2.63e-06
37920,0.16339,0.0,2.63e-06
37940,0.1487,0.0,2.63e-06
37960,0.16294,0.0,2.63e-06
37980,0.14824,0.0,2.63e-06
38000,0.14566,0.0,2.63e-06
38020,0.16844,0.0,2.63e-06
38040,0.16877,0.0,2.63e-06
38060,0.17482,0.0,2.63e-06
38080,0.16187,0.0,2.63e-06
38100,0.14965,0.0,2.63e-06
38120,0.14669,0.0,2.63e-06
38140,0.14671,0.0,2.63e-06
38160,0.14082,0.0,2.63e-06
38180,0.16135,0.0,2.63e-06
38200,0.14576,0.0,2.63e-06
38220,0.15379,0.0,2.63e-06
38240,0.15155,0.0,2.63e-06
38260,0.17993,0.0,2.63e-06
38280,0.16748,0.0,2.63e-06
38300,0.15938,0.0,2.63e-06
38320,0.15741,0.0,2.63e-06
38340,0.14778,0.0,2.63e-06
38360,0.16301,0.0,2.62e-06
38380,0.15168,0.0,2.62e-06
38400,0.15186,0.0,2.62e-06
38420,0.14412,0.0,2.62e-06
38440,0.14361,0.0,2.62e-06
38460,0.15429,0.0,2.62e-06
38480,0.15284,0.0,2.62e-06
38500,0.15149,0.0,2.62e-06
38520,0.1372,0.0,2.62e-06
38540,0.14445,0.0,2.62e-06
38560,0.1475,0.0,2.62e-06
38580,0.14338,0.0,2.62e-06
38600,0.14918,0.0,2.62e-06
38620,0.17582,0.0,2.62e-06
38640,0.16472,0.0,2.62e-06
38660,0.1662,0.0,2.62e-06
38680,0.16646,0.0,2.62e-06
38700,0.15892,0.0,2.62e-06
38720,0.14822,0.0,2.62e-06
38740,0.16302,0.0,2.62e-06
38760,0.15863,0.0,2.62e-06
38780,0.1566,0.0,2.62e-06
38800,0.15543,0.0,2.62e-06
38820,0.14997,0.0,2.61e-06
38840,0.14727,0.0,2.61e-06
38860,0.15995,0.0,2.61e-06
38880,0.1513,0.0,2.61e-06
38900,0.17046,0.0,2.61e-06
38920,0.15332,0.0,2.61e-06
38940,0.16167,0.0,2.61e-06
38960,0.15951,0.0,2.61e-06
38980,0.14563,0.0,2.61e-06
39000,0.15348,0.0,2.61e-06
39020,0.15573,0.0,2.61e-06
39040,0.16426,0.0,2.61e-06
39060,0.16044,0.0,2.61e-06
39080,0.13336,0.0,2.61e-06
39100,0.14291,0.0,2.61e-06
39120,0.14812,0.0,2.61e-06
39140,0.15932,0.0,2.61e-06
39160,0.15736,0.0,2.61e-06
39180,0.16599,0.0,2.61e-06
39200,0.15545,0.0,2.61e-06
39220,0.1508,0.0,2.61e-06
39240,0.15607,0.0,2.61e-06
39260,0.14778,0.0,2.61e-06
39280,0.151,0.0,2.6e-06
39300,0.1459,0.0,2.6e-06
39320,0.15451,0.0,2.6e-06
39340,0.15781,0.0,2.6e-06
39360,0.13994,0.0,2.6e-06
39380,0.15686,0.0,2.6e-06
39400,0.1694,0.0,2.6e-06
39420,0.16616,0.0,2.6e-06
39440,0.15886,0.0,2.6e-06
39460,0.15868,0.0,2.6e-06
39480,0.15092,0.0,2.6e-06
39500,0.15192,0.0,2.6e-06
39520,0.1665,0.0,2.6e-06
39540,0.16837,0.0,2.6e-06
39560,0.1613,0.0,2.6e-06
39580,0.13574,0.0,2.6e-06
39600,0.1481,0.0,2.6e-06
39620,0.15365,0.0,2.6e-06
39640,0.14716,0.0,2.6e-06
39660,0.13964,0.0,2.6e-06
39680,0.14998,0.0,2.6e-06
39700,0.14505,0.0,2.6e-06
39720,0.14958,0.0,2.6e-06
39740,0.15539,0.0,2.59e-06
39760,0.14759,0.0,2.59e-06
39780,0.14965,0.0,2.59e-06
39800,0.15655,0.0,2.59e-06
39820,0.15967,0.0,2.59e-06
39840,0.16395,0.0,2.59e-06
39860,0.15218,0.0,2.59e-06
39880,0.15403,0.0,2.59e-06
39900,0.17299,0.0,2.59e-06
39920,0.15493,0.0,2.59e-06
39940,0.16119,0.0,2.59e-06
39960,0.14905,0.0,2.59e-06
39980,0.17023,0.0,2.59e-06
40000,0.15047,0.0,2.59e-06
40020,0.15488,0.0,2.59e-06
40040,0.16651,0.0,2.59e-06
40060,0.17306,0.0,2.59e-06
40080,0.15838,0.0,2.59e-06
40100,0.14963,0.0,2.59e-06
40120,0.15454,0.0,2.59e-06
40140,0.15632,0.0,2.59e-06
40160,0.16451,0.0,2.59e-06
40180,0.15559,0.0,2.58e-06
40200,0.15687,0.0,2.58e-06
40220,0.14576,0.0,2.58e-06
40240,0.15277,0.0,2.58e-06
40260,0.15889,0.0,2.58e-06
40280,0.15941,0.0,2.58e-06
40300,0.15849,0.0,2.58e-06
40320,0.15576,0.0,2.58e-06
40340,0.15844,0.0,2.58e-06
40360,0.16572,0.0,2.58e-06
40380,0.15043,0.0,2.58e-06
40400,0.16745,0.0,2.58e-06
40420,0.15599,0.0,2.58e-06
40440,0.15197,0.0,2.58e-06
40460,0.14312,0.0,2.58e-06
40480,0.15576,0.0,2.58e-06
40500,0.14827,0.0,2.58e-06
40520,0.14972,0.0,2.58e-06
40540,0.14699,0.0,2.58e-06
40560,0.15264,0.0,2.58e-06
40580,0.1634,0.0,2.58e-06
40600,0.1543,0.0,2.58e-06
40620,0.15332,0.0,2.58e-06
40640,0.15116,0.0,2.57e-06
40660,0.15293,0.0,2.57e-06
40680,0.15896,0.0,2.57e-06
40700,0.14993,0.0,2.57e-06
40720,0.16135,0.0,2.57e-06
40740,0.16147,0.0,2.57e-06
40760,0.15527,0.0,2.57e-06
40780,0.17655,0.0,2.57e-06
40800,0.16045,0.0,2.57e-06
40820,0.16827,0.0,2.57e-06
40840,0.15453,0.0,2.57e-06
40860,0.15692,0.0,2.57e-06
40880,0.15299,0.0,2.57e-06
40900,0.16329,0.0,2.57e-06
40920,0.15682,0.0,2.57e-06
40940,0.14549,0.0,2.57e-06
40960,0.14562,0.0,2.57e-06
40980,0.16644,0.0,2.57e-06
41000,0.17705,0.0,2.57e-06
41020,0.16457,0.0,2.57e-06
41040,0.15663,0.0,2.57e-06
41060,0.16542,0.0,2.56e-06
41080,0.14931,0.0,2.56e-06
41100,0.15093,0.0,2.56e-06
41120,0.15543,0.0,2.56e-06
41140,0.16425,0.0,2.56e-06
41160,0.15292,0.0,2.56e-06
41180,0.1458,0.0,2.56e-06
41200,0.16167,0.0,2.56e-06
41220,0.15247,0.0,2.56e-06
41240,0.14532,0.0,2.56e-06
41260,0.15498,0.0,2.56e-06
41280,0.14956,0.0,2.56e-06
41300,0.17676,0.0,2.56e-06
41320,0.15977,0.0,2.56e-06
41340,0.16512,0.0,2.56e-06
41360,0.14919,0.0,2.56e-06
41380,0.14937,0.0,2.56e-06
41400,0.14857,0.0,2.56e-06
41420,0.13807,0.0,2.56e-06
41440,0.16206,0.0,2.56e-06
41460,0.15009,0.0,2.56e-06
41480,0.14641,0.0,2.56e-06
41500,0.14378,0.0,2.55e-06
41520,0.15871,0.0,2.55e-06
41540,0.15757,0.0,2.55e-06
41560,0.16799,0.0,2.55e-06
41580,0.152,0.0,2.55e-06
41600,0.1522,0.0,2.55e-06
41620,0.15062,0.0,2.55e-06
41640,0.15165,0.0,2.55e-06
41660,0.16211,0.0,2.55e-06
41680,0.14522,0.0,2.55e-06
41700,0.13696,0.0,2.55e-06
41720,0.1494,0.0,2.55e-06
41740,0.14898,0.0,2.55e-06
41760,0.14934,0.0,2.55e-06
41780,0.15013,0.0,2.55e-06
41800,0.14108,0.0,2.55e-06
41820,0.15554,0.0,2.55e-06
41840,0.15802,0.0,2.55e-06
41860,0.16215,0.0,2.55e-06
41880,0.16793,0.0,2.55e-06
41900,0.14884,0.0,2.55e-06
41920,0.14693,0.0,2.55e-06
41940,0.15407,0.0,2.54e-06
41960,0.16101,0.0,2.54e-06
41980,0.16416,0.0,2.54e-06
42000,0.15667,0.0,2.54e-06
42020,0.15915,0.0,2.54e-06
42040,0.16229,0.0,2.54e-06
42060,0.18327,0.0,2.54e-06
42080,0.18147,0.0,2.54e-06
42100,0.18795,0.0,2.54e-06
42120,0.16215,0.0,2.54e-06
42140,0.16159,0.0,2.54e-06
42160,0.14381,0.0,2.54e-06
42180,0.14144,0.0,2.54e-06
42200,0.15685,0.0,2.54e-06
42220,0.16224,0.0,2.54e-06
42240,0.15328,0.0,2.54e-06
42260,0.17049,0.0,2.54e-06
42280,0.15994,0.0,2.54e-06
42300,0.14616,0.0,2.54e-06
42320,0.14771,0.0,2.54e-06
42340,0.16717,0.0,2.54e-06
42360,0.16004,0.0,2.53e-06
42380,0.14346,0.0,2.53e-06
42400,0.15173,0.0,2.53e-06
42420,0.15934,0.0,2.53e-06
42440,0.15731,0.0,2.53e-06
42460,0.15646,0.0,2.53e-06
42480,0.15428,0.0,2.53e-06
42500,0.14319,0.0,2.53e-06
42520,0.15147,0.0,2.53e-06
42540,0.15783,0.0,2.53e-06
42560,0.15533,0.0,2.53e-06
42580,0.14874,0.0,2.53e-06
42600,0.1513,0.0,2.53e-06
42620,0.16281,0.0,2.53e-06
42640,0.16866,0.0,2.53e-06
42660,0.1674,0.0,2.53e-06
42680,0.15557,0.0,2.53e-06
42700,0.15882,0.0,2.53e-06
42720,0.14954,0.0,2.53e-06
42740,0.16845,0.0,2.53e-06
42760,0.1827,0.0,2.53e-06
42780,0.15638,0.0,2.52e-06
42800,0.15295,0.0,2.52e-06
42820,0.15813,0.0,2.52e-06
42840,0.16277,0.0,2.52e-06
42860,0.16887,0.0,2.52e-06
42880,0.15532,0.0,2.52e-06
42900,0.14526,0.0,2.52e-06
42920,0.15903,0.0,2.52e-06
42940,0.17384,0.0,2.52e-06
42960,0.16084,0.0,2.52e-06
42980,0.15946,0.0,2.52e-06
43000,0.17381,0.0,2.52e-06
43020,0.15661,0.0,2.52e-06
43040,0.15323,0.0,2.52e-06
43060,0.13937,0.0,2.52e-06
43080,0.15703,0.0,2.52e-06
43100,0.13852,0.0,2.52e-06
43120,0.15307,0.0,2.52e-06
43140,0.15754,0.0,2.52e-06
43160,0.14966,0.0,2.52e-06
43180,0.16193,0.0,2.52e-06
43200,0.15594,0.0,2.51e-06
43220,0.15115,0.0,2.51e-06
43240,0.17199,0.0,2.51e-06
43260,0.16258,0.0,2.51e-06
43280,0.15795,0.0,2.51e-06
43300,0.1513,0.0,2.51e-06
43320,0.15337,0.0,2.51e-06
43340,0.15544,0.0,2.51e-06
43360,0.16019,0.0,2.51e-06
43380,0.15303,0.0,2.51e-06
43400,0.16226,0.0,2.51e-06
43420,0.1539,0.0,2.51e-06
43440,0.14468,0.0,2.51e-06
43460,0.14049,0.0,2.51e-06
43480,0.14409,0.0,2.51e-06
43500,0.16404,0.0,2.51e-06
43520,0.17141,0.0,2.51e-06
43540,0.15582,0.0,2.51e-06
43560,0.15728,0.0,2.51e-06
43580,0.15457,0.0,2.51e-06
43600,0.14184,0.0,2.51e-06
43620,0.14959,0.0,2.5e-06
43640,0.16166,0.0,2.5e-06
43660,0.15653,0.0,2.5e-06
43680,0.1573,0.0,2.5e-06
43700,0.15976,0.0,2.5e-06
43720,0.14254,0.0,2.5e-06
43740,0.1392,0.0,2.5e-06
43760,0.15004,0.0,2.5e-06
43780,0.16355,0.0,2.5e-06
43800,0.14853,0.0,2.5e-06
43820,0.16017,0.0,2.5e-06
43840,0.15467,0.0,2.5e-06
43860,0.15322,0.0,2.5e-06
43880,0.15518,0.0,2.5e-06
43900,0.15333,0.0,2.5e-06
43920,0.1517,0.0,2.5e-06
43940,0.15804,0.0,2.5e-06
43960,0.1669,0.0,2.5e-06
43980,0.15578,0.0,2.5e-06
44000,0.15004,0.0,2.5e-06
44020,0.15607,0.0,2.5e-06
44040,0.15288,0.0,2.49e-06
44060,0.16112,0.0,2.49e-06
44080,0.15437,0.0,2.49e-06
44100,0.15225,0.0,2.49e-06
44120,0.1622,0.0,2.49e-06
44140,0.16684,0.0,2.49e-06
44160,0.15238,0.0,2.49e-06
44180,0.16756,0.0,2.49e-06
44200,0.1664,0.0,2.49e-06
44220,0.146,0.0,2.49e-06
44240,0.16621,0.0,2.49e-06
44260,0.15832,0.0,2.49e-06
44280,0.15007,0.0,2.49e-06
44300,0.14413,0.0,2.49e-06
44320,0.15909,0.0,2.49e-06
44340,0.16258,0.0,2.49e-06
44360,0.15282,0.0,2.49e-06
44380,0.1599,0.0,2.49e-06
44400,0.16303,0.0,2.49e-06
44420,0.15181,0.0,2.49e-06
44440,0.13661,0.0,2.48e-06
44460,0.15586,0.0,2.48e-06
44480,0.15537,0.0,2.48e-06
44500,0.14789,0.0,2.48e-06
44520,0.14708,0.0,2.48e-06
44540,0.15878,0.0,2.48e-06
44560,0.14412,0.0,2.48e-06
